"","Name","Sales","UserScore","Developer","CriticalScore","Genre","Platform","Rating"
"15956","PDC World Championship Darts 2008","Low","Medium","Other","Medium","Sports","Nintendo","T"
"15957","Post Mortem","Low","High","Microids","Medium","Adventure","PC","M"
"15958","Kiss Bell","Low","Medium","Other","Medium","Adventure","Other","T"
"15959","San Goku Shi DS 2","Low","Medium","Other","Medium","Strategy","Nintendo","T"
"15960","Strongest Tokyo University Shogi DS","Low","Medium","Other","Medium","Action","Nintendo","T"
"15961","Shin Sangoku Musou Online: Souten Ranbu","Low","Medium","Other","Medium","Action","Sony","T"
"15962","V-Rally 3","Low","Medium","Eden Studios","High","Racing","Microsoft","E"
"15963","Wall-E","Low","Low","Heavy Iron Studios","Low","Platform","PC","E"
"15964","Majesty 2: The Fantasy Kingdom Sim","Low","Medium","1C, Ino-Co, 1C Company","Medium","Simulation","PC","T"
"15965","LEGO Star Wars II: The Original Trilogy","Low","High","Traveller's Tales","High","Action","PC","E10+"
"15966","Dead to Rights","Low","Medium","Torus Games","Low","Shooter","Nintendo","T"
"15967","Thunder Force VI","Low","Medium","Other","Medium","Shooter","Sony","T"
"15968","Full House Kiss 2","Low","Medium","Other","Medium","Adventure","Sony","T"
"15969","Dinotopia: The Sunstone Odyssey","Low","Medium","Vicious Cycle","Low","Action","Nintendo","T"
"15970","Daito Giken Koushiki Pachi-Slot Simulator: Ossu! Misao + Maguro Densetsu Portable","Low","Medium","Other","Medium","Misc","Other","T"
"15971","PachiPara 3D","Low","Medium","Other","Medium","Misc","Nintendo","T"
"15972","Earth Defense Force 2017 (old JP sales)","Low","Medium","Other","Medium","Shooter","Microsoft","T"
"15973","I Doll U","Low","Medium","Other","Medium","Adventure","Other","T"
"15974","Star Trek: Legacy","Low","Low","Mad Doc Software","Low","Simulation","PC","E10+"
"15975","Sengoku Hime: Senran ni Mau Otometachi","Low","Medium","Other","Medium","Adventure","Sony","T"
"15976","GTI Club: Supermini Festa!","Low","Medium","Other","Medium","Racing","Nintendo","T"
"15977","Syberia II","Low","High","Microids","High","Adventure","PC","T"
"15978","Paranormal Pursuit: The Gifted One","Low","Medium","Logris Games","Medium","Action","PC","T"
"15979","Command & Conquer Collection","Low","Medium","Other","Medium","Strategy","PC","T"
"15980","Marvel Superheroes 3D: Grandmaster's Challenge","Low","Medium","Other","Medium","Action","Nintendo","T"
"15981","A Vampyre Story","Low","High","Autumn Moon","Medium","Adventure","PC","T"
"15982","Monster Trux Offroad","Low","Medium","Data Design Interactive","Medium","Racing","Nintendo","E"
"15983","The Sims 4: Luxury Party Stuff","Low","Low","Maxis","Medium","Simulation","PC","T"
"15984","Sniper Elite","Low","High","Rebellion","High","Shooter","PC","M"
"15985","Achtung Panzer: Kharkov 1943","Low","High","Paradox Interactive","Medium","Strategy","PC","T"
"15986","Mission: Impossible - Operation Surma","Low","Medium","Paradigm Entertainment","Medium","Platform","Nintendo","T"
"15987","Sora no Otoshimono Forte: Dreamy Season","Low","Medium","Other","Medium","Adventure","Nintendo","T"
"15988","Romance of the Three Kingdoms XII","Low","Medium","Other","Medium","Strategy","Nintendo","T"
"15989","Hiiro no Kakera Portable","Low","Medium","Other","Medium","Adventure","Other","T"
"15990","Trigger Man","Low","Medium","Point of View","Medium","Shooter","Nintendo","T"
"15991","Yuu Yuu Hakusho DS: Ankoku Bujutsukai Hen","Low","Medium","Other","Medium","Action","Nintendo","T"
"15992","Antz Extreme Racing","Low","High","Supersonic Software","Low","Racing","Microsoft","E"
"15993","Wand of Fortune R","Low","Medium","Other","Medium","Adventure","Other","T"
"15994","Rugby World Cup 2015","Low","Medium","HB Studios Multimedia","Medium","Sports","Other","E"
"15995","Majesty 2 Collection","Low","High","Ino-Co","Medium","Strategy","PC","T"
"15996","God Eater Off Shot: Soma Shikkuzaru-hen Twin Pack & Animation Vol.4","Low","Medium","Other","Medium","Action","Sony","T"
"15997","God Eater Off Shot:Shiou-hen Twin Pack & Animation Vol.5","Low","Medium","Other","Medium","Misc","Sony","T"
"15998","Nogizaka Haruka no Himitsu Cosplay, Hajime Mashita","Low","Medium","Other","Medium","Adventure","Sony","T"
"15999","Harukanaru Toki no Naka de 6","Low","Medium","Other","Medium","Action","Other","T"
"16000","Triggerheart Exelica","Low","Medium","Other","Medium","Shooter","Other","T"
"16001","Jet Impulse","Low","Medium","Other","Medium","Simulation","Nintendo","T"
"16002","Games Explosion!","Low","Medium","Other","Medium","Action","Nintendo","T"
"16003","Gummy Bears Magical Medallion","Low","Medium","Clockwork Games","Medium","Platform","Nintendo","E"
"16004","Saenai Kanojo no Sodatekata: Blessing Flowers","Low","Medium","Other","Medium","Action","Other","T"
"16005","Berserk and the Band of the Hawk","Low","Medium","Omega Force","Medium","Action","Other","T"
"16006","Tennis no Oji-Sama: Card Hunter","Low","Medium","Other","Medium","Strategy","Sony","T"
"16007","Brave: The Video Game","Low","Medium","Behaviour Interactive","Medium","Action","Nintendo","E10+"
"16008","Night Wizard the Video Game: Denial of the World","Low","Medium","Other","Medium","Adventure","Sony","T"
"16009","Enemy Territory: Quake Wars","Low","High","Splash Damage","High","Shooter","PC","T"
"16010","Portable Island: Tenohira Resort","Low","Medium","Other","Medium","Simulation","Other","T"
"16011","Sengoku Efuda Yuugi: Hototogisu Ran","Low","Medium","Other","Medium","Misc","Other","T"
"16012","Tokyo Friend Park II DS","Low","Medium","Other","Medium","Misc","Nintendo","T"
"16013","Adventure Time: The Secret of the Nameless ","Low","Medium","Other","Medium","Adventure","Nintendo","T"
"16014","Kao the Kangaroo Round 2","Low","High","Tate Interactive","Low","Platform","Sony","E"
"16015","Shin Hisui no Shizuku: Hiiro no Kakera 2 Portable","Low","Medium","Other","Medium","Adventure","Other","T"
"16016","Dead Rising 2","Low","Medium","Blue Castle Games","Medium","Action","Microsoft","M"
"16017","Robopon 2: Ring Version","Low","Medium","Red 5 Software","Medium","Role-Playing","Nintendo","E"
"16018","Mark McMorris Infinite Air","Low","Medium","HB Studios Multimedia","Medium","Sports","Microsoft","T"
"16019","Sid Meier's Civilization Revolution 2+","Low","Medium","Other","Medium","Strategy","Other","T"
"16020","Dream Dancer","Low","Medium","CyberPlanet Interactive Public Co., Ltd.","Medium","Misc","Nintendo","E"
"16021","Moe Moe 2-ji Taisen (Ryoku) * Deluxe","Low","Medium","Other","Medium","Adventure","Other","T"
"16022","Dragon Tales: Dragon Adventures","Low","Medium","Other","Medium","Platform","Nintendo","T"
"16023","Powerbike","Low","Medium","Tornado Studios","Medium","Racing","Nintendo","E"
"16024","Colin McRae Rally 2005","Low","Medium","Codemasters","High","Racing","PC","E"
"16025","Violet no Atelier: Gramnad no Renkinjutsushi 2 - Gunjou no Omoide","Low","Medium","Other","Medium","Role-Playing","Other","T"
"16026","Elminage II DS Remix: Sousei no Megami to Unmai no Daichi","Low","Medium","Other","Medium","Role-Playing","Nintendo","T"
"16027","Gaku ? Ou: The Royal Seven Stars","Low","Medium","Other","Medium","Role-Playing","Other","T"
"16028","Quantum Break","Low","Low","Remedy Entertainment","Medium","Action","PC","M"
"16029","Online Chess Kingdoms","Low","Low","Konami","Low","Misc","Other","E"
"16030","Rayman 10th Anniversary","Low","Medium","Other","Medium","Platform","Nintendo","T"
"16031","RollerCoaster Tycoon: Gold Edition","Low","Medium","Infogrames","Medium","Strategy","PC","E"
"16032","Race Driver: Create & Race","Low","Medium","Other","Medium","Racing","Nintendo","T"
"16033","Storm Lover Kai!!","Low","Medium","Other","Medium","Action","Other","T"
"16034","Minna to Issho","Low","Medium","Other","Medium","Misc","Other","T"
"16035","Nurarihyon no Mago: Hyakki Ryouran Taisen","Low","Medium","Other","Medium","Fighting","Sony","T"
"16036","FIFA Soccer 08","Low","Low","EA Canada","High","Sports","PC","E"
"16037","Enkaku Sousa: Sana e no 23 Hiai","Low","Medium","Other","Medium","Adventure","Other","T"
"16038","Pac-Man Championship Edition 2 + Arcade Game Series","Low","Medium","Other","Medium","Action","Microsoft","T"
"16039","Command & Conquer 4: Tiberian Twilight","Low","Medium","Other","Medium","Strategy","PC","T"
"16040","Hummer Badlands","Low","Low","Eutechnyx","Low","Racing","Microsoft","E"
"16041","Katekyoo Hitman Reborn! DS: Mafia Daishuugou Bongole Festival","Low","Medium","Other","Medium","Action","Nintendo","T"
"16042","Grisaia no Meikyuu: Le Labyrinthe de la Grisaia","Low","Medium","Other","Medium","Adventure","Other","T"
"16043","Oyaku de Asoberu DS Ehon: Ukkari Penelope","Low","Medium","Other","Medium","Simulation","Nintendo","T"
"16044","Iron Soldier 3","Low","Medium","Other","Medium","Simulation","Sony","T"
"16045","UNO 52","Low","Medium","Black Lantern Studios","Medium","Misc","Nintendo","E"
"16046","Tiger & Bunny: Hero's Day","Low","Medium","Other","Medium","Action","Other","T"
"16047","Turbo: Super Stunt Squad","Low","Medium","Torus Games","Medium","Sports","Nintendo","E"
"16048","Turbo: Super Stunt Squad","Low","Low","Torus Games","Medium","Sports","Nintendo","E"
"16049","Pachinko Kaou: Misora Hibari","Low","Medium","Other","Medium","Misc","Sony","T"
"16050","Accel World: Kasoku no Chouten","Low","Medium","Other","Medium","Adventure","Sony","T"
"16051","Poupee Girl DS","Low","Medium","Other","Medium","Misc","Nintendo","T"
"16052","Choro Q","Low","Medium","Other","Medium","Racing","Sony","T"
"16053","Just Cause","Low","Medium","Avalanche Studios","Medium","Action","Sony","M"
"16054","Narcissus: Moshimo Ashita ga Runara","Low","Medium","Other","Medium","Adventure","Other","T"
"16055","Girl Friend Beta: Kimi to Sugosu Natsuyasumi","Low","Medium","Other","Medium","Action","Other","T"
"16056","IHRA Drag Racing: Sportsman Edition","Low","Medium","Bethesda Softworks","Low","Racing","Microsoft","E10+"
"16057","Sharin no Kuni, Himawari no Shoujo","Low","Medium","Other","Medium","Adventure","Microsoft","T"
"16058","Simple DS Series Vol. 42: The Haioku Byoutou","Low","Medium","Other","Medium","Adventure","Nintendo","T"
"16059","Drone Tactics","Low","Medium","Success","Medium","Strategy","Nintendo","E10+"
"16060","So-Ra-No-Wo-To: Otome no Gojuusou","Low","Medium","Other","Medium","Adventure","Other","T"
"16061","Technic Beat","Low","Medium","Arika","Medium","Misc","Sony","E"
"16062","Dance! It's Your Stage","Low","Medium","Other","Medium","Misc","Nintendo","T"
"16063","Worldwide Soccer Manager 2006","Low","Medium","Sports Interactive","High","Sports","PC","E"
"16064","I Love Horses: Rider's Paradise","Low","Medium","Destineer","Medium","Simulation","Nintendo","E"
"16065","DuckTales: Remastered","Low","Medium","WayForward","Medium","Action","PC","E"
"16066","Yume Neko DS","Low","Medium","Other","Medium","Simulation","Nintendo","T"
"16067","Germany's Next Topmodel 2011","Low","Medium","Other","Medium","Simulation","Nintendo","T"
"16068","Dream C Club","Low","Medium","Other","Medium","Simulation","Sony","T"
"16069","Assetto Corsa","Low","Low","Kunos Simulazioni","Medium","Racing","Microsoft","E"
"16070","SBK Superbike World Championship","Low","Medium","Milestone S.r.l","Medium","Racing","Sony","E10+"
"16071","Memories Off 6: Next Relation","Low","Medium","Other","Medium","Adventure","Sony","T"
"16072","Meiji Toukyou Renka: Twilight Kiss","Low","Medium","Other","Medium","Action","Other","T"
"16073","Scared Rider Xechs","Low","Medium","Other","Medium","Adventure","Sony","T"
"16074","4 Play Collection - Dark Mysteries","Low","Medium","Other","Medium","Misc","PC","T"
"16075","Vitamin X: Detective B6","Low","Medium","Other","Medium","Adventure","Other","T"
"16076","Misshitsu no Sacrifice","Low","Medium","Other","Medium","Adventure","Other","T"
"16077","Evil Genius","Low","High","Elixir Studios","Medium","Strategy","PC","T"
"16078","Ouran Koukou Host Bu","Low","Medium","Other","Medium","Adventure","Sony","T"
"16079","King's Quest: The Complete Collection","Low","Medium","The Odd Gentlemen","Medium","Adventure","Sony","E10+"
"16080","Lotus Challenge","Low","Medium","Other","Medium","Racing","Nintendo","T"
"16081","Imperium Romanum","Low","Medium","Haemimont","Medium","Strategy","PC","E10+"
"16082","Football Manager 2007","Low","Medium","Other","Medium","Sports","Microsoft","T"
"16083","Ferrari: The Race Experience","Low","Medium","System 3","Low","Racing","Nintendo","E"
"16084","Dragon Zakura DS","Low","Medium","Other","Medium","Misc","Nintendo","T"
"16085","Chameleon: To Dye For!","Low","Medium","Other","Medium","Puzzle","Nintendo","T"
"16086","Sora no Otoshimono: DokiDoki Summer Vacation","Low","Medium","Other","Medium","Adventure","Other","T"
"16087","Shinseiki Evangelion: Battle Orchestra Portable","Low","Medium","Other","Medium","Fighting","Other","T"
"16088","Blackthorne","Low","Medium","Mass Media","Medium","Action","Nintendo","T"
"16089","Donkey Kong Jungle Beat","Low","Medium","Other","Medium","Platform","Nintendo","T"
"16090","DokuSui: DokiDoki Suikoden","Low","Medium","Other","Medium","Role-Playing","Other","T"
"16091","Contrast","Low","Medium","Compulsion Games","Low","Platform","PC","T"
"16092","Bomberman (jp sales)","Low","Medium","Other","Medium","Puzzle","Other","T"
"16093","Blazblue: Continuum Shift Extend","Low","Medium","Other","Medium","Fighting","Other","T"
"16094","S.Y.K: Shinsetsu Saiyuuki","Low","Medium","Other","Medium","Adventure","Sony","T"
"16095","Black Cat","Low","Medium","Other","Medium","Action","Sony","T"
"16096","Smart Kid's Mega Game Mix","Low","Medium","Other","Medium","Misc","Nintendo","T"
"16097","Space Invaders Revolution","Low","Low","Marvelous Entertainment","Low","Shooter","Nintendo","E"
"16098","Wiffle Ball Advance","Low","Medium","Other","Medium","Sports","Nintendo","T"
"16099","Red Stone DS: Akaki Ishi ni Michibikareshi Monotachi","Low","Medium","Other","Medium","Role-Playing","Nintendo","T"
"16100","Wand of Fortune: Mirai e no Prologue Portable","Low","Medium","Other","Medium","Adventure","Other","T"
"16101","Secret Game Portable","Low","Medium","Other","Medium","Adventure","Other","T"
"16102","Sengoku Hime: Senran ni Mau Otometachi","Low","Medium","Other","Medium","Adventure","Other","T"
"16103","SpongeBob: HeroPants","Low","Low","Activision","Medium","Platform","Other","E"
"16104","Kimi no Yuusha","Low","Medium","Other","Medium","Role-Playing","Nintendo","T"
"16105","Tom Clancy's  Ghost Recon Advanced Warfighter (weekly JP sales)","Low","Medium","Other","Medium","Shooter","Microsoft","T"
"16106","Period Cube: Torikago no Amadeus","Low","Medium","Other","Medium","Action","Other","T"
"16107","Nobunaga no Yabou Online: Houou no Shou","Low","Medium","Other","Medium","Strategy","Sony","T"
"16108","Cosmetic Paradise: Make no Kiseki","Low","Medium","Other","Medium","Misc","Nintendo","T"
"16109","Turok","Low","Low","Propaganda Games","Medium","Action","PC","M"
"16110","Legoland","Low","Medium","Other","Medium","Action","PC","T"
"16111","Nobunaga no Yabou DS","Low","Medium","Other","Medium","Strategy","Nintendo","T"
"16112","Winter Sports 3: The Great Tournament","Low","Medium","49Games","Medium","Sports","Microsoft","E"
"16113","Valentino Rossi: The Game","Low","Low","Milestone, Milestone S.r.l","Medium","Racing","PC","E"
"16114","Wand of Fortune Portable","Low","Medium","Other","Medium","Adventure","Other","T"
"16115","Sengoku","Low","Low","Paradox Development Studio","Medium","Strategy","PC","T"
"16116","Republique","Low","Low","Camouflaj, LLC","Medium","Action","Sony","M"
"16117","Sousaku Alice to Oujisama!","Low","Medium","Other","Medium","Simulation","Nintendo","T"
"16118","Ship Simulator 2008","Low","Low","VSTEP","Low","Simulation","PC","E"
"16119","Rengoku II: The Stairway to H.E.A.V.E.N. (jp sales)","Low","Medium","Other","Medium","Action","Other","T"
"16120","Brave: The Video Game","Low","Medium","Other","Medium","Action","Nintendo","T"
"16121","Simple DS Series Vol. 14: The Jidousha Kyoushuujo DS","Low","Medium","Other","Medium","Misc","Nintendo","T"
"16122","Ten Pin Alley 2","Low","Medium","Pronto Games","Medium","Sports","Nintendo","E"
"16123","NBA 2K17","Low","Low","Visual Concepts","High","Sports","PC","E"
"16124","Postman Pat: Special Delivery Service","Low","Medium","Other","Medium","Misc","Nintendo","T"
"16125","Himawari: Pebble in the Sky Portable","Low","Medium","Other","Medium","Adventure","Other","T"
"16126","Rise of Flight: Iron Cross Edition","Low","Medium","777 Studios","Medium","Simulation","PC","E10+"
"16127","WRC 5: FIA World Rally Championship","Low","Medium","Other","Medium","Sports","Microsoft","T"
"16128","Katekyoo Hitman Reborn Nerae!? Ring x Bongole Returns","Low","Medium","Other","Medium","Adventure","Sony","T"
"16129","NiGHTS into dreams...","Low","Medium","Other","Medium","Platform","Sony","T"
"16130","Kono Aozora ni Yakusoku o: Tenohira no Rakuen","Low","Medium","Other","Medium","Adventure","Other","T"
"16131","Guild Wars: Factions","Low","High","ArenaNet","High","Role-Playing","PC","T"
"16132","Shinobi Koutsutsu","Low","Medium","Other","Medium","Adventure","Other","T"
